polymer_id,unique_polymer_id,Polymer_names
6980,3151,"poly(1,2-DAB)"
6981,3151,poly-10-AcMnODEAETPc-GCE
6982,3151,poly(N-ethyl aniline)
6983,3151,poly(6-aminoindole)
6984,3151,poly(FBThF)
6985,3151,poly(TEMPO-VImTFSI)-MWNTs
6986,3151,poly‐PCV
6987,3151,poly(Th-CNV-EDOT)
6988,3152,poly(maleic anhydride)-c-poly(methyl vinyl ether)
6989,3153,poly(maleic anhydride-alt-1-octadecene)
6990,3154,poly(maleic anhydride-alt-1-tetradecene)
6991,3155,poly(maleic anhydride-alt-ethylene)
6992,3156,poly(maleic anhydride-alt-methyl vinyl ether)
6993,3157,poly(malic acid)
6994,3158,poly(malolactonate)
6995,3159,poly-β-pinene
6996,3159,poly(mandelic acid)
6997,3160,poly(mandelide)
6998,3161,polymelamine
6999,3161,poly(melamine)
7000,3162,poly-CoTAPP
7001,3162,poly(TTBA‐rGO)
7002,3162,poly(melamine)‐SPCE*
7003,3162,poly(NPhSCz)
7004,3162,poly(N-MPy)
7005,3162,poly(azo-Bismarck Y)
7006,3162,poly(ThCzpN)
7007,3163,poly(melamine-formaldehyde)
7008,3164,poly(meso-Ni-SaldMe)
7009,3165,poly(meta-phenylene isophthalamide)
7010,3166,poly(meth)acrylate
7011,3166,poly(DMAAm)
7012,3167,poly(meth)acrylates
7013,3167,poly(methacrylates)
7014,3168,poly(meth)acrylic
7015,3169,poly(hydroxy acid)
7016,3169,poly(methacrylamide)s
7017,3170,polyaniline chloride
7018,3170,poly(ethylene‐alt‐maleic acid)
7019,3170,poly(methacrylate acid)
7020,3170,poly(MAA‐GM)
7021,3171,poly(tartaramide)s
7022,3171,poly(methacrylate)s
7023,3172,poly(methacrylamides)
7024,3172,poly(methacrylic)
7025,3173,poly(methacrylimide)
7026,3173,poly(ethylene-maleic anhydride)
7027,3174,poly(methacryloyl hydrazide)
7028,3174,poly(mannose)
7029,3175,poly(methacryloyl uridine)
7030,3175,poly(methacryloyl adenosine)
7031,3176,poly(methacryloylethyltrimethylammonium methyl sulfate)
7032,3177,poly(methacryloyloxyethyl dimethylbenzylammonium chloride)
7033,3178,poly(methoxymethyl acrylate)
7034,3178,poly(methoxymethyl methacrylate)
7035,3179,poly(ethylene glycol) divinyl ether
7036,3179,poly(methyl hydrogen siloxane)
7037,3180,poly(methyl metacrylate)
7038,3180,tetramethylbisphenol A polycarbonate
7039,3181,poly(methyl methacrylate) substrate
7040,3182,poly(methyl methacrylate)(PMMA)
7041,3183,poly(methyl methacrylate)s
7042,3183,poly(methyl methacrylates)
7043,3183,poly(isobutene)
7044,3184,poly(methyl methacrylate)—PMMA
7045,3185,poly(methyl methacrylate-tourmaline acrylate)
7046,3186,poly(methyl methacrylic acid)
7047,3187,poly-tert-butylmethacrylate
7048,3187,poly(methyl methacylate)
7049,3187,poly‐(methyl methacrylate)
7050,3188,poly(methyl phenyl silsesquioxane)
7051,3188,carboxyl‐ended polyester
7052,3189,hydroxyl‐functionalized polystyrene
7053,3189,poly(methyl siloxane)
7054,3190,poly(methyl silsesquioxane)
7055,3191,clay‐poly(norbornene)
7056,3191,poly(methyl styrene)
7057,3192,poly(methyl vinyl ether-alt-maleic acid)
7058,3193,poly(methyl vinyl ether-alt-maleic anhydride)
7059,3193,poly(arylene ketone)
7060,3194,poly(ethene-alt-maleic anhydride)
7061,3194,α‐poly(L‐lysine)
7062,3194,poly(methyl vinyl ether‐alt‐maleic anhydride)
7063,3195,polymethymethacrylate
7064,3195,poly(methyl)methacrylate
7065,3196,poly(methylacetylene)
7066,3196,vinyl polyperoxide
7067,3197,poly(APBA-PA)
7068,3197,polyBrAzPMA
7069,3197,poly(methylacrylate)
7070,3197,poly(4VPy)
7071,3197,mon‐poly(HEMA‐MAH)
7072,3198,poly(methylbutylene)
7073,3199,poly(methylcarbyne)
7074,3200,poly-DMDMA
7075,3200,poly(TriEGDMA)
7076,3200,poly(methylene disulfide)
7077,3201,poly(methylene terephthalate)
7078,3202,"trans-1,4-polychloroprene"
7079,3202,"poly(9,9-dialkylfluorene-2,7-vinylene)s"
7080,3202,"poly(methylene-1,3-cyclopentane)"
7081,3203,poly(methylenic)
7082,3204,poly(methylhydro)siloxane
7083,3204,poly(ester-sulfide)
7084,3205,poly(ethylene glycol) diol
7085,3205,poly(methylhydrogeno)siloxane
7086,3206,poly(ethylene glycol)diglycidyl ether
7087,3206,poly(methylhydrosiloxane)
7088,3207,poly(lauryl acrylates)
7089,3207,poly(methylmethacrylate-styrene)
7090,3208,poly(methyloctadecylsilane)
7091,3209,poly(methyloctylsiloxane)
7092,3210,poly(methyloxazoline)
7093,3211,poly(methyloxyethylene phosphate)
7094,3211,polyether P3.1a
7095,3212,poly(methylphenylsilane)
7096,3212,azopoly(ester imide)s
7097,3213,poly(methylphenylsiloxane)
7098,3213,polymethylphenylsiloxane
7099,3214,poly(methylphenylsilylene)
7100,3214,poly(carbosiloxane)s
7101,3214,"poly(2,6‐diphenyl‐1,4‐phenylene oxide)"
7102,3215,poly(methylsilyne)
7103,3215,poly(2-aminothiazole)
7104,3216,polyhydroxy triglyceride
7105,3216,poly(methylstyrene)
7106,3217,poly(methylvinyl ether)
7107,3218,poly(γ‐benzyl l‐glutamate)
7108,3218,poly(alkylmethacrylate)s
7109,3218,poly(methylvinylsiloxane)
7110,3219,poly(mono n-alkyl itaconate)s
7111,3219,polyepoxide ethers
7112,3220,poly(mono n‐alkyl itaconate)
7113,3220,poly(acrylamide−acrylic acid)
7114,3220,poly(DL-cysteine)
7115,3221,poly(methyl-n-propylsilane)
7116,3221,poly(mono n‐alkyl itaconates)
7117,3222,poly(mono-coumarin BZ)
7118,3223,poly(monomethyl itaconate)
7119,3224,poly(monothiocarbonate)
7120,3224,cyclic polyester
7121,3225,poly-4-hydroxybutyrate
7122,3225,poly-(R)-3-hydroxybutyrate
7123,3225,poly(4-hydroxy butyrate)
7124,3225,poly(monothiocarbonate)s
7125,3226,polytitanate
7126,3226,poly(muconic acid)
7127,3227,poly(m‐ASA)
7128,3227,poly(BocA)
7129,3228,poly(o‐EOMB)
7130,3228,poly(p‐EOMB)
7131,3228,poly(HiBA)
7132,3228,poly(m‐EOMB)
7133,3229,permethylpolyazine
7134,3229,poly(m‐ferrocenylaniline)
7135,3230,poly(1-ethyl-3-vinylimidazolium bis(trifluoromethanesulfonyl)imide)
7136,3230,poly(m‐phenylene 5‐benzoylaminoisophthalamide)
7137,3231,poly(m‐phenylene isophthalamide)
7138,3232,poly(m‐xylene adipamide)
7139,3232,poly(ethylene‐vinyl acetate)
7140,3232,poly(ethylene terephathalate)
7141,3233,poly(n-BA)
7142,3234,poly(n-MLCM)
7143,3234,polyether‐rich
7144,3234,poly(glycol)
7145,3235,poly(n-alkyl acrylate)
7146,3235,poly(isoxazolidine)s
7147,3236,poly(n-alkyl acrylate)s
7148,3237,poly(acrylamide)s
7149,3237,poly(n-alkyl acrylates)
7150,3238,poly(n-alkyl methacrylate)
7151,3239,poly(n-alkyl methacrylate)s
7152,3239,poly(n-alkyl methacrylates)
7153,3239,poly(dimethacrylate)s
7154,3240,MPY-branched polyisoprene
7155,3240,poly(n-butylacrylate)
7156,3241,poly(n-hexyl acrylate)
7157,3241,poly(BzA)
7158,3241,poly(dimethylsiloxane)monomethacrylate
7159,3242,poly(n-hexyl isocyanate)
7160,3242,poly(phenylquinoline)
7161,3242,poly(styrene)−poly(isoprene)
7162,3243,poly(n-hexylisocyanate)
7163,3244,poly‐2(Cl−)
7164,3244,poly(n-hexyl-n-propylsilane)
7165,3244,poly‐1(Cl−)
7166,3244,poly‐2(PF)
7167,3244,poly(n-hexylmethylsilane)
7168,3244,poly‐1(PF)
7169,3244,poly(di-n-alkylsilane)
7170,3245,poly(n-propyl oxazoline)s
7171,3246,poly(GBL)
7172,3246,poly(MVE)
7173,3246,poly(nBA)
7174,3246,poly(DMAA)
7175,3246,polyalkoxyamine
7176,3247,"PEGylated poly(N,N-bisethylamine)"
7177,3247,poly(nBA) latex
7178,3247,poly(trimethylhexamethylene terephthalamide)
7179,3248,polyDMAA
7180,3248,poly(nVIM‐X)
7181,3249,poly(neopentyl isophthalate)
7182,3250,poly(neryl acrylate)
7183,3251,poly(neutral red)
7184,3251,poly(luminol)
7185,3252,poly(nonamethylene L‐tartrate)
7186,3253,poly(nonamethylene methylsuccinate)
7187,3254,poly(nonamethylene succinate)
7188,3255,organoiron polynorbornenes
7189,3255,poly(norbornadiene)
7190,3256,poly(norbornene sulfone)s
7191,3257,poly(norbornene-dicarboximide)s
7192,3258,poly(p‐hydroxybenzoic acid)
7193,3258,poly(norbornenes)
7194,3259,poly(norepinephrine)
7195,3260,poly(nucleotides)
7196,3261,poly(2‐EHMA)
7197,3261,poly(n‐LA)
7198,3262,poly(MPC‐ran‐BMA)
7199,3262,poly(n‐alkyl acrylate)
7200,3263,poly(n‐alkyl methacrylates)
7201,3263,polybenzofulvenes
7202,3264,poly(n‐alkylsilsesquioxane)
7203,3264,polystyrene−carbon
7204,3265,poly(n‐butyl methacrylate)
7205,3265,poly(methylmetacrylate)
7206,3266,poly(n‐hexyl acrylate)
7207,3267,poly(n‐hexyl methacrylate)
7208,3267,polymethylmetacrilate
7209,3267,poly(2‐vinyl naphthalene)
7210,3267,poly(methy1 methacrylate)
7211,3268,poly(n‐hexylsilsesquioxane)s
7212,3269,poly(p-AP-fbz)
7213,3269,poly(p-AF-fbz)
7214,3269,poly(o-AP-fbz)
7215,3269,poly(o-AF-fbz)
7216,3270,poly(o-arylene)s
7217,3271,poly(vinyl sulphonic acid)
7218,3271,poly(o-ethoxyaniline)
7219,3272,poly(aspartamide)s
7220,3272,poly(o-hydroxy amide)s
7221,3273,poly(ester-amic acid)s
7222,3273,poly(o-hydroxyamide)s
7223,3274,poly(o-hydroxyimide)
7224,3275,poly(o-hydroxylamide)s
7225,3275,poly(1-b)
7226,3276,poly(benzonorbornadiene)
7227,3276,poly(o-methoxyaniline)
7228,3277,poly(o-methylaniline)
7229,3278,poly(2-amino pyridine)
7230,3278,poly(o-phenylene diamine)
7231,3279,poly(o-phenylenediamine)
7232,3280,poly(o-phthalaldehyde)
7233,3280,poly(N-octyl-p-benzamide)
7234,3281,poly(An-FAn)
7235,3281,poly(o-toluidine)
7236,3282,poly(oI-a)
7237,3282,poly(oA-a)
7238,3282,poly(oAI-a)
7239,3283,poly(oCPX)
7240,3284,poly(pC‐aptmds)
7241,3284,poly(TMDSBPDP‐m)
7242,3284,poly(mC‐aptmds)
7243,3284,poly(TMDSBPDP‐a)
7244,3284,poly(oC‐aptmds)
7245,3285,poly(oHPNI-oda-PDMS)
7246,3285,poly(oHPNI-oda)
7247,3285,poly(SPA-AA)
7248,3285,polydithiourethane
7249,3286,poly(vinyl pyrrolidinone)
7250,3286,poly(octadecene-alt-maleic anhydride)
7251,3287,poly(n-nonyl acrylate)
7252,3287,poly(octadecyl)
7253,3288,poly(octadecylvinyl-maleic anhydride)
7254,3289,poly(octanedioladipate)
7255,3290,poly(octyl thiophene-3-carboxylate)
7256,3291,poly(cyclohexadiene carbonate)
7257,3291,poly (ester amide)
7258,3291,poly(octylene adipate)
7259,3292,polymethyl(methacrylate)
7260,3292,poly(MMA-r-PEGMA)
7261,3292,poly(octylstyrene)
7262,3293,poly(olefin sulfone)
7263,3294,poly(2-ethylhexyl acrylates)
7264,3294,poly(HPE)
7265,3294,poly(olefin sulfone)s
7266,3294,poly(MPDMSK)
7267,3295,poly(olefin sulfones)
7268,3296,poly(olefin)
7269,3297,poly(olefin)s
7270,3298,poly(olefins)
7271,3298,polydentate lithium alkoxide
7272,3299,poly(oleic acid)
7273,3300,poly(organo)phosphazenes
7274,3301,poly(organophosphazene)
7275,3301,poly(hexamethylenevinylene)
7276,3301,poly(lithium acrylate)
7277,3301,quaternary polysulfone
7278,3302,poly(ether urea)s
7279,3302,poly(organophosphazene)s
7280,3303,poly(N-(2-hydroxyethyl)acrylamide)
7281,3303,poly(organophosphazenes)
7282,3304,poly(organosilane)
7283,3305,poly(organosilazanes)
7284,3305,poly(organosiloxanes)
7285,3305,poly(organocarbosilanes)
7286,3306,poly(ornithine)
7287,3307,poly(ortho ester urethanes)
7288,3308,poly(ortho esters)
7289,3309,polythiocyanatohydroquinone
7290,3309,poly(ortho-phenylenediamine)
7291,3310,poly(orthocarbonate)s
7292,3311,poly(orthoester)
7293,3312,poly(ether)ureas
7294,3312,poly(orthosilicate)s
7295,3313,poly(oxa)norbornene
7296,3313,poly(oxa)diazinone
7297,3314,poly(oxadiazole)s
7298,3315,poly(oxadiazole-hydrazide)
7299,3316,poly(oxanorbornene imide)
7300,3316,alkyne‐substituted polyphosphazene
7301,3317,poly(oxanorbornenyl anthracene)
7302,3318,poly(oxazoline)
7303,3318,zwitterionic polySBMA
7304,3319,poly(oxazoline)s
7305,3320,poly(alkoxysilanes)
7306,3320,poly(vinyl ferrocene)
7307,3320,poly(oxazolines)
7308,3321,poly(oxonorbornene)
7309,3321,poly(Z-l-lysine)
7310,3321,poly(ferrocenylmethylvinylsilane)
7311,3322,poly(oxy methylene)
7312,3323,poly(HIPEs)
7313,3323,poly(oxyalkylene)
7314,3323,quaternary ammonium polyether
7315,3324,poly(oxyalkylene) diamines
7316,3325,self‐healing polyurethane
7317,3325,poly(oxyalkylene)-amines
7318,3326,poly(oxyalkylene) diamine
7319,3326,poly(oxyalkylene)diamines
7320,3326,polydialkylsiloxane
7321,3326,poly-ether
7322,3327,polychlorosilane
7323,3327,poly(oxyalkylene)s
7324,3327,LCB polyethene
7325,3327,poly(acrylic ester)s
7326,3327,helical polyisocyanide
7327,3328,poly(oxybutylene)
7328,3329,it-poly(1-butene)
7329,3329,poly(oxydodecamethylene)
7330,3329,"cis‐1,4‐poly(1,3‐pentadiene)"
7331,3329,"1,2‐poly(1,3‐butadiene)"
7332,3330,polyamide 6T
7333,3330,poly(oxyethylene glycol)
7334,3331,poly(oxyethylene methacrylate)
7335,3332,alkyl polyglycol ether
7336,3332,poly(oxyethylene) lauryl ether
7337,3333,poly(oxyethylene)-diamine
7338,3334,poly(oxyethylene)s
7339,3335,poly(oxymethylene glycol)
7340,3336,poly(oxymethylene) glycols
7341,3337,poly(oxypropylene)
7342,3337,"poly(α-n-octadecyl-β,l-aspartate)"
7343,3337,poly(ethylene imines)
7344,3337,poly(OEO45MA)
7345,3337,poly(Am)
7346,3337,poly(AylOCL)
7347,3338,poly(oxypropylene) diamine
7348,3338,polyesterol
7349,3338,polyacetal polyols
7350,3339,poly(oxypropylene)amines
7351,3339,poly(dimethyl-siloxane)
7352,3340,poly(oxypropylene)triol
7353,3341,poly(oxytetramethylene) diol
7354,3341,aliphatic polycarbonate diol
7355,3342,poly(oxythylene)10-oleyl ether
7356,3343,"poly(oxy‐1,2‐ethanediyl)"
7357,3344,poly(o‐MePA)
7358,3344,poly(o‐CF3PA)
7359,3345,poly(o‐CPH)
7360,3346,poly(o‐cresol)
7361,3346,poly(1‐vinylpyrrolidin‐2‐one)
7362,3347,poly(o‐cresol)s
7363,3347,"poly(3,3′-PBAMD)"
7364,3348,sodium polysulphide
7365,3348,poly(o‐hydroxy amide)s
7366,3349,poly(o‐nitrobenzyl methacrylate)
7367,3350,poly(o‐toluidine co aniline)
7368,3351,"poly(p,p-1-2c)"
7369,3352,poly(M(EO)2MA)
7370,3352,nickel ferrite-polyethylene
7371,3352,poly(S-r-BUMB18C6-0.5)
7372,3352,poly-o-anisidine Sn(IV) phosphate
7373,3352,poly(p-CMS-DVB)
7374,3352,polythiophene-MWCNT
7375,3352,"poly[di(2,5‐dimercapto‐1,3,4‐thiadiazole)]‐metal"
7376,3352,polycarbixylic-silicate
7377,3352,nickel ferrite-polystyrene
7378,3353,poly(p-aminostyrene)
7379,3353,poly(m-aminostyrene)
7380,3354,poly(p-benzamide)
7381,3355,poly(benzopentalene)
7382,3355,poly(o‐phenylenebutadiynylene)
7383,3355,"poly(9,9-di-n-octylfluorene-2,7-vinylene)"
7384,3355,poly(alkenephenylene)s
7385,3355,poly(p-benzamide)s
7386,3355,poly(thiophene methine)
7387,3355,polyenyne
7388,3355,poly(o‐phenyleneethynylene)
7389,3356,poly(p-n-dodecylstyrene)
7390,3356,poly(p-cresol)
7391,3356,poly(methyl methacrylate) sample
7392,3356,poly(Si2CSt)
7393,3357,poly(α-hydroxyacids)
7394,3357,poly(dioxanone)
7395,3357,poly-glycolic acid
7396,3357,poly(para-dioxanone)
7397,3357,poly(p-dioxanone)
7398,3357,poly(tartronic acid)
7399,3358,poly(p-hydroxystyrene)
7400,3359,poly(neopenthyl terephthalate)
7401,3359,polyTMC
7402,3359,poly(p-methoxyphenacyl methacrylate)
7403,3360,polystyrene−cyclohexane
7404,3360,poly(p-methylstyrenes)
7405,3361,poly(d-PheOCA-alt-l-Tyr(Bn)OCA)
7406,3361,"α,ω-dihydroxy telechelic polyesters"
7407,3361,polyspirophosphazenes
7408,3361,poly(p-n-alkylstyrene)s
7409,3362,poly(p-oxybenzoate)
7410,3362,poly(γ-benzyl glutamate)
7411,3363,cyclic poly(oxyethylene)s
7412,3363,poly(p-phenylene alkylene)s
7413,3364,poly(aminobenzene sulfonic acid)
7414,3364,sodium poly(4-styrene sulfonate)
7415,3364,poly(dimethylsiloxane)(PDMS)
7416,3364,poly(p-phenylene ethynylene)
7417,3364,poly (2-vinyl pyridine)
7418,3365,poly(p-phenylene sulfide)
7419,3366,poly(ethylene) terephthalate
7420,3366,poly(hydroxybutyrate‐valerate)
7421,3366,polyethylene terephalate
7422,3366,poly(p-phenylene sulphide)
7423,3367,poly(p-phenylene vinylene)s
7424,3368,poly(p-phenylene)s
7425,3369,poly(phenylenesulfide)
7426,3369,"poly(p-phenylene-2,6-benzobisoxazole)"
7427,3370,poly(p-phenylene-ethylene)
7428,3371,poly(p-phenylene-vinylene)
7429,3371,polyphenylene vinylene
7430,3371,poly(para-phenylene vinylene)
7431,3372,poly(p-phenylene-vinylene)s
7432,3372,polyarylenevinylene
7433,3373,poly(amino-amide)
7434,3373,poly(p-phenylenebenzimidazole)
7435,3373,"poly(4,4′-diphenylenebenzimidazole)"
7436,3374,poly(p-phenylenebenzobisoxazole)
7437,3374,poly(p-phenylenebenzobisthiazole)
7438,3375,poly(p-phenylenebutadiynylene)s
7439,3376,poly(p-phenylenediamine)
7440,3376,poly(m-phenylenediamine)
7441,3376,polynaphthylamine
7442,3376,polyvinyl sulfonate
7443,3377,Pt polyyne
7444,3377,"poly(9,9-di-n-dodecylfluorenyl-2,7-diyl)"
7445,3377,poly(paraphenylene vinylene)
7446,3377,poly(p-phenyleneethynylene)
7447,3378,polyfluoroarene
7448,3378,"poly(1,3-phenyleneethynylene)"
7449,3378,poly(p-phenyleneethynylene)s
7450,3378,poly(p-phenylene ethynylene)s
7451,3378,poly(m-phenylene ethynylene)
7452,3378,"poly(2,7-fluorene)"
7453,3379,poly(p-phenyleneterephthalamide)
7454,3380,"poly(2-methoxy-5-(2′-ethylhexyloxy)-1,4-phenylene vinylene)"
7455,3380,poly (p-phenylene vinylene)
7456,3380,poly-3-hexylthiophene
7457,3380,poly(p‐phenylene vinylene)
7458,3380,"poly(3-hexylthiophene-2,5-diyl)"
7459,3380,poly(1-methoxy-4-(2-ethylhexyloxy)-p-phenylenevinylene)
7460,3380,poly(p-phenylene vinylene)
7461,3380,poly(para-phenylenevinylene)
7462,3380,"poly(2-methoxy-5-(2-ethylhexyloxy)-1,4-phenylenevinylene)"
7463,3380,"poly(1,4‐phenylene vinylene)"
7464,3380,poly-N-vinylcarbazole
7465,3380,poly(triarylamine)
7466,3380,poly(3-octadecylthiophene)
7467,3380,"poly[2-methoxy-5-(2′-ethylhexyloxy)-1,4-phenylenevinylene]"
7468,3380,poly(phenylene vinylene)
7469,3380,"poly(1,4-phenylene vinylene)"
7470,3380,poly(para-phenylene)
7471,3380,poly(vinyltriphenylamine)
7472,3380,poly(para‐phenylene vinylene)
7473,3380,poly(p-phenylenevinylene)
7474,3380,"poly(9,9-dioctylfluorenyl-2,7-diyl)"
7475,3381,poly(3‐hexyl thiophene)
7476,3381,alkyl-substituted polythiophenes
7477,3381,"poly[2‐methoxy‐5‐(2′‐ethylhexyloxy)‐1,4‐phenylenevinylene]"
7478,3381,poly(p-phenylenevinylene)s
7479,3382,poly(A1′-X1-THF)
7480,3382,poly(p-tolylacetylene)
7481,3383,poly(p-vinylbenzyl chloride)
7482,3384,poly(p-vinylphenylsulfonylhydrazide)
7483,3385,poly(p-xylylenes)
7484,3386,poly(pCF2MA)
7485,3386,poly(hydroxy-functional vinyl ether)s
7486,3386,telechelic poly(N‐isopropylacrylamide)
7487,3387,poly(pHOS)
7488,3387,poly(DMVP)s
7489,3387,poly(MAF‐TBE‐alt‐FAV8)
7490,3388,poly(para-phenylene ethynylene)s
7491,3389,poly(para-xylylene)
7492,3389,poly(silyleneethyne)
7493,3390,poly(pentabromobenzyl acrylate)
7494,3391,poly(pentadecalactone)
7495,3391,poly(3-hydroxylbutyrate)
7496,3392,poly(pentafluorostyrene)
7497,3393,"poly(pentamethylene 2,6‐naphthalenedicarboxylate)"
7498,3394,poly(pentamethylene oxamide)
7499,3394,soypolyol
7500,3395,polyglucoside
7501,3395,poly(peptide)
7502,3396,poly(perfluoroalkylacrylate)s
7503,3396,poly(perfluoroalkylmethacrylate)s
7504,3397,poly(perfluorohexylethyl methacrylate)
7505,3398,poly(perfluorooctylethyl methacrylate)
7506,3399,polystyrene-poly(ethylene oxide)
7507,3399,poly(perfluoropropylene oxide)
7508,3400,poly(perfluorosulfonic acid)
7509,3400,poly(NN‘MBP)
7510,3401,poly(perfluorosulfonic) acid
7511,3402,poly(iminocoumarin)s
7512,3402,poly(phenoxy-imine)s
7513,3403,poly(N-methylglycine)
7514,3403,poly(Bn-Glu)
7515,3403,poly(phenyl isocyanide)
7516,3403,poly(β-benzyl-L-aspartate)
7517,3404,M-poly-L-1(−)
7518,3404,poly(phenyl isocyanide)s
7519,3405,Matrimid polyimide
7520,3405,poly(phenyl sulfone)
7521,3406,"β-1,3-polyglucuronic acid"
7522,3406,polyvinyl triazole
7523,3406,poly(phenyl thioether)
7524,3407,poly(phenylacetylenes)
7525,3407,polyvinylenes
7526,3408,tetra-poly(ethylene glycol)
7527,3408,poly(phenylboronic acid)
7528,3409,poly(phenylcarbyne)
7529,3410,poly(phenylene ether nitrile)s
7530,3410,poly(ester amino urethane)s
7531,3411,poly(phenylene ether)
7532,3412,poly(phenylene ether)s
7533,3413,poly(p-phenylene-ethynylene)
7534,3413,poly(2-ethynylpyridinium bromide)
7535,3413,poly(phenylene ethynylene)
7536,3414,poly(phenylene methylene)
7537,3415,poly(phenylene sulfide ketone)
7538,3416,bisphenol-A-polysulfone
7539,3416,poly(phenylene sulfone)
7540,3417,poly(phenylene sulphide)
7541,3417,polyamide(PA)
7542,3417,"poly(thio-1,4-phenylene)"
7543,3418,poly(phenylene thioether ether)s
7544,3419,homopolyfluorenes
7545,3419,poly(phenylene vinylene)s
7546,3420,polyaryletherketone
7547,3420,polyphenylquinoxaline
7548,3420,poly(phenylene)
7549,3421,poly(phenylene)s
7550,3421,polyphthalocyanines
7551,3422,poly(phenylenebutadiynylene)
7552,3423,poly(phenylenediamine)
7553,3424,poly(phenyleneethynylene)
7554,3425,polymetallocenes
7555,3425,poly(m-phenyleneethynylene)s
7556,3425,poly(phenyleneethynylene)s
7557,3426,poly(phenyleneethynylenes)
7558,3427,"poly(phenylenethiazolo[5,4-d]thiazole)"
7559,3427,poly(arylamine)
7560,3427,poly(fluorenylethynylene)
7561,3428,monosubstituted polyacetylenes
7562,3428,poly(phenylene ethynylene)s
7563,3428,poly(diarylacetylene)s
7564,3428,poly(phenylenevinylene)s
7565,3428,poly(1-phenyl-1-alkyne)s
7566,3429,poly(phenylmethylsiloxane)
7567,3430,phenylated polyquinolines
7568,3430,poly(phenylpropiolate)s
7569,3431,poly(phenylquinoxaline)s
7570,3432,poly(phenylquinoxalines)
7571,3432,poly(dinaphthylacetylene)
7572,3433,poly(phenylsilyne)
7573,3434,poly(phenylsulfone)
7574,3435,poly(phenylthiourea azomethine imide)s
7575,3435,poly(arylene sulfide)
7576,3436,poly(phenylthiourea azomethine imides)s
